1,0.755,0.005,0.915,0.009219544,1.0975,0.036383375,1.09,0.043358967,1.1175,0.035124778
4,0.745,0.013228757,0.73,0.004472136,2.46,0.064807407,2.53,0.148425065,2.5,0.067601775
7,0.735,0.007416198,0.735,0.005,3.6075,0.186208888,3.4375,0.075985196,4.325,0.215742903
10,0.735,0.005,0.7475,0.010185774,3.7025,0.071928784,4.4725,0.047473677,4.795,0.136143307
14,0.7375,0.003708099,0.7475,0.012399597,4.16,0.085615419,3.8425,0.111909562,6.0475,0.287652134
18,0.755,0.009219544,0.735,0.002236068,4.63,0.193157966,4.5825,0.264128283,7.765,0.090857031
21,0.7325,0.006614378,0.755,0.007416198,4.8,0.070851958,5.0975,0.166924384,8.6675,0.142104715
25,0.74,0.011401754,1.13,0.078294317,5.6325,0.232537631,6.015,0.04652956,8.95,0.108535708
28,0.7475,0.004873397,0.7375,0.011565034,5.71,0.09486833,6.2525,0.195738984,9.49,0.139964281
